SizeRank,County,Year,Value,Impact
462,Livingston Parish,2014,249057.047318532,Unaffected
1041,Washington Parish,2014,193080.597509462,Affected
1360,Iberville Parish,2014,242765.4089323128,Unaffected
1560,West Baton Rouge Parish,2014,257700.26071235468,Unaffected
1661,Plaquemines Parish,2014,406444.2127390849,Affected
1725,Pointe Coupee Parish,2014,306128.9309526223,Unaffected
2071,West Feliciana Parish,2014,370371.42382654094,Unaffected
158,East Baton Rouge Parish,2014,326207.51142200595,Unaffected
160,Jefferson Parish,2014,303029.5747710529,Affected
178,Orleans Parish,2014,427103.3075408894,Affected
274,Caddo Parish,2014,238321.3585344012,Unaffected
462,Livingston Parish,2014,249434.21764750607,Unaffected
1041,Washington Parish,2014,193359.37557870368,Affected
1360,Iberville Parish,2014,243676.08395850228,Unaffected
1560,West Baton Rouge Parish,2014,258976.08034688424,Unaffected
1661,Plaquemines Parish,2014,406980.9971782914,Affected
1725,Pointe Coupee Parish,2014,306660.24915517704,Unaffected
2071,West Feliciana Parish,2014,372927.4360849216,Unaffected
158,East Baton Rouge Parish,2014,325129.5695542714,Unaffected
160,Jefferson Parish,2014,306231.6962016761,Affected
178,Orleans Parish,2014,427913.40381268586,Affected
274,Caddo Parish,2014,238928.1108027507,Unaffected
462,Livingston Parish,2014,251416.275057448,Unaffected
1041,Washington Parish,2014,193712.49446640984,Affected
1360,Iberville Parish,2014,244532.09661817385,Unaffected
1560,West Baton Rouge Parish,2014,259769.7779087253,Unaffected
1661,Plaquemines Parish,2014,408323.504899973,Affected
1725,Pointe Coupee Parish,2014,307222.17828298185,Unaffected
2071,West Feliciana Parish,2014,373436.8893408691,Unaffected
158,East Baton Rouge Parish,2014,323178.1230695796,Unaffected
160,Jefferson Parish,2014,307955.74724165315,Affected
178,Orleans Parish,2014,428992.4389277507,Affected
274,Caddo Parish,2014,236752.5486153352,Unaffected
462,Livingston Parish,2014,253660.71182667607,Unaffected
1041,Washington Parish,2014,194245.9991636253,Affected
1360,Iberville Parish,2014,245603.4790019262,Unaffected
1560,West Baton Rouge Parish,2014,260406.0478549946,Unaffected
1661,Plaquemines Parish,2014,409945.8839382265,Affected
1725,Pointe Coupee Parish,2014,308941.8563336375,Unaffected
2071,West Feliciana Parish,2014,375028.6574538726,Unaffected
158,East Baton Rouge Parish,2014,322430.3418956137,Unaffected
160,Jefferson Parish,2014,308705.71491027984,Affected
178,Orleans Parish,2014,430876.1040779602,Affected
274,Caddo Parish,2014,234538.7227713571,Unaffected
462,Livingston Parish,2014,255190.16484184912,Unaffected
1041,Washington Parish,2014,195117.31728592183,Affected
1360,Iberville Parish,2014,246612.5462878481,Unaffected
1560,West Baton Rouge Parish,2014,261427.1408615504,Unaffected
1661,Plaquemines Parish,2014,412090.835200392,Affected
1725,Pointe Coupee Parish,2014,310944.68544285616,Unaffected
2071,West Feliciana Parish,2014,375732.7087346242,Unaffected
158,East Baton Rouge Parish,2014,321803.91117531765,Unaffected
160,Jefferson Parish,2014,308296.8404087253,Affected
178,Orleans Parish,2014,432476.6181696066,Affected
274,Caddo Parish,2014,232535.8936621384,Unaffected
462,Livingston Parish,2014,256147.84950324413,Unaffected
1041,Washington Parish,2014,196447.79928696944,Affected
1360,Iberville Parish,2014,248191.19543288724,Unaffected
1560,West Baton Rouge Parish,2014,262583.7965370708,Unaffected
1661,Plaquemines Parish,2014,413963.56787729793,Affected
1725,Pointe Coupee Parish,2014,312662.176998851,Unaffected
2071,West Feliciana Parish,2014,378647.3061173628,Unaffected
158,East Baton Rouge Parish,2014,322084.87573922006,Unaffected
160,Jefferson Parish,2014,308338.383807279,Affected
178,Orleans Parish,2014,435018.4182126926,Affected
274,Caddo Parish,2014,233842.32422191807,Unaffected
462,Livingston Parish,2014,256141.29001926197,Unaffected
1041,Washington Parish,2014,197336.60936655177,Affected
1360,Iberville Parish,2014,249364.24981836305,Unaffected
1560,West Baton Rouge Parish,2014,263857.42967693973,Unaffected
1661,Plaquemines Parish,2014,415672.3134546499,Affected
1725,Pointe Coupee Parish,2014,313131.1801035752,Unaffected
2071,West Feliciana Parish,2014,380939.8457691268,Unaffected
158,East Baton Rouge Parish,2014,322442.3676162476,Unaffected
160,Jefferson Parish,2014,308973.5605062179,Affected
178,Orleans Parish,2014,435701.6977941673,Affected
274,Caddo Parish,2014,234123.28878582048,Unaffected
462,Livingston Parish,2014,255228.42849841173,Unaffected
1041,Washington Parish,2014,197733.4581474723,Affected
1360,Iberville Parish,2014,250799.6835631252,Unaffected
1560,West Baton Rouge Parish,2014,264770.29119778995,Unaffected
1661,Plaquemines Parish,2014,416944.8533471884,Affected
1725,Pointe Coupee Parish,2014,313525.8423898351,Unaffected
2071,West Feliciana Parish,2014,382069.1702613882,Unaffected
158,East Baton Rouge Parish,2014,323037.0941639632,Unaffected
160,Jefferson Parish,2014,309953.11011422006,Affected
178,Orleans Parish,2014,436675.7811655177,Affected
274,Caddo Parish,2014,234301.48810066908,Unaffected
462,Livingston Parish,2014,254819.55399685728,Unaffected
1041,Washington Parish,2014,197593.52248918623,Affected
1360,Iberville Parish,2014,251827.33605366317,Unaffected
1560,West Baton Rouge Parish,2014,265655.8215353812,Unaffected
1661,Plaquemines Parish,2014,418029.3546989051,Affected
1725,Pointe Coupee Parish,2014,314574.26657964994,Unaffected
2071,West Feliciana Parish,2014,382820.2311773452,Unaffected
158,East Baton Rouge Parish,2014,323427.3834609016,Unaffected
160,Jefferson Parish,2014,311132.723983678,Affected
178,Orleans Parish,2014,436382.7908809813,Affected
274,Caddo Parish,2014,237867.660892302,Unaffected
462,Livingston Parish,2014,254206.24224452552,Unaffected
1041,Washington Parish,2014,197874.48705308867,Affected
1360,Iberville Parish,2014,253139.23285009465,Unaffected
1560,West Baton Rouge Parish,2014,265988.16872381046,Unaffected
1661,Plaquemines Parish,2014,418619.70825729927,Affected
1725,Pointe Coupee Parish,2014,316053.4302176264,Unaffected
2071,West Feliciana Parish,2014,384394.507333063,Unaffected
158,East Baton Rouge Parish,2014,323604.48952841986,Unaffected
160,Jefferson Parish,2014,312315.617595127,Affected
178,Orleans Parish,2014,436515.0738079549,Affected
274,Caddo Parish,2014,238221.87302733847,Unaffected
462,Livingston Parish,2014,253418.0109193363,Unaffected
1041,Washington Parish,2014,198269.14933934849,Affected
1360,Iberville Parish,2014,254152.67312533795,Unaffected
1560,West Baton Rouge Parish,2014,266633.18464872264,Unaffected
1661,Plaquemines Parish,2014,419024.20976953226,Affected
1725,Pointe Coupee Parish,2014,317219.92511912,Unaffected
2071,West Feliciana Parish,2014,384749.8127154298,Unaffected
158,East Baton Rouge Parish,2015,324309.5094444702,Unaffected
160,Jefferson Parish,2015,313736.1458756123,Affected
178,Orleans Parish,2015,437817.8377500348,Affected
274,Caddo Parish,2015,237647.8935941304,Unaffected
462,Livingston Parish,2015,251941.5349363126,Unaffected
1041,Washington Parish,2015,198482.87953606705,Affected
1360,Iberville Parish,2015,255115.83710451148,Unaffected
1560,West Baton Rouge Parish,2015,266664.31310412334,Unaffected
1661,Plaquemines Parish,2015,418739.2662045338,Affected
1725,Pointe Coupee Parish,2015,318214.23778885056,Unaffected
2071,West Feliciana Parish,2015,386975.49744955,Unaffected
158,East Baton Rouge Parish,2015,325766.1723589447,Unaffected
160,Jefferson Parish,2015,314912.1773290524,Affected
178,Orleans Parish,2015,441929.0340566288,Affected
274,Caddo Parish,2015,233159.97411999985,Unaffected
462,Livingston Parish,2015,251310.38713678764,Unaffected
1041,Washington Parish,2015,198623.74124218937,Affected
1360,Iberville Parish,2015,256102.9609985781,Unaffected
1560,West Baton Rouge Parish,2015,267427.5870000886,Unaffected
1661,Plaquemines Parish,2015,419450.126442407,Affected
1725,Pointe Coupee Parish,2015,319501.6482657362,Unaffected
2071,West Feliciana Parish,2015,389097.1586510672,Unaffected
158,East Baton Rouge Parish,2015,328278.75209373166,Unaffected
160,Jefferson Parish,2015,314204.5929448099,Affected
178,Orleans Parish,2015,446255.3447516423,Affected
274,Caddo Parish,2015,232615.0904660847,Unaffected
462,Livingston Parish,2015,250812.4573849133,Unaffected
1041,Washington Parish,2015,199050.6941653974,Affected
1360,Iberville Parish,2015,257253.8775741824,Unaffected
1560,West Baton Rouge Parish,2015,267882.9306547631,Unaffected
1661,Plaquemines Parish,2015,419996.1020475324,Affected
1725,Pointe Coupee Parish,2015,320938.65605842613,Unaffected
2071,West Feliciana Parish,2015,391849.9676521093,Unaffected
158,East Baton Rouge Parish,2015,328918.6355029386,Unaffected
160,Jefferson Parish,2015,312480.4019838239,Affected
178,Orleans Parish,2015,450091.3693532531,Affected
274,Caddo Parish,2015,232696.9868068535,Unaffected
462,Livingston Parish,2015,250634.46933764243,Unaffected
1041,Washington Parish,2015,199341.1531873241,Affected
1360,Iberville Parish,2015,258187.4958589468,Unaffected
1560,West Baton Rouge Parish,2015,268452.92918651405,Unaffected
1661,Plaquemines Parish,2015,420985.4098440196,Affected
1725,Pointe Coupee Parish,2015,321600.3784918381,Unaffected
2071,West Feliciana Parish,2015,391832.4964327453,Unaffected
158,East Baton Rouge Parish,2015,329630.58769202203,Unaffected
160,Jefferson Parish,2015,311456.15174860874,Affected
178,Orleans Parish,2015,454460.2661454664,Affected
274,Caddo Parish,2015,233301.9277773324,Unaffected
462,Livingston Parish,2015,250999.18104186616,Unaffected
1041,Washington Parish,2015,199524.6009906462,Affected
1360,Iberville Parish,2015,259117.8382900805,Unaffected
1560,West Baton Rouge Parish,2015,268831.836256471,Unaffected
1661,Plaquemines Parish,2015,422230.2342237055,Affected
1725,Pointe Coupee Parish,2015,321432.2180054595,Unaffected
2071,West Feliciana Parish,2015,392121.86350346176,Unaffected
158,East Baton Rouge Parish,2015,329440.58818143845,Unaffected
160,Jefferson Parish,2015,311980.2883295291,Affected
178,Orleans Parish,2015,459178.5873249598,Affected
274,Caddo Parish,2015,233569.45582384383,Unaffected
462,Livingston Parish,2015,252057.28176459917,Unaffected
1041,Washington Parish,2015,200024.71464494104,Affected
1360,Iberville Parish,2015,259901.85925904047,Unaffected
1560,West Baton Rouge Parish,2015,269436.7772269499,Unaffected
1661,Plaquemines Parish,2015,424335.5161570689,Affected
1725,Pointe Coupee Parish,2015,321481.3558099208,Unaffected
2071,West Feliciana Parish,2015,392757.37910782767,Unaffected
158,East Baton Rouge Parish,2015,330012.7706156098,Unaffected
160,Jefferson Parish,2015,312645.2866165718,Affected
178,Orleans Parish,2015,462934.8994882224,Affected
274,Caddo Parish,2015,233752.903627166,Unaffected
462,Livingston Parish,2015,253316.30151001824,Unaffected
1041,Washington Parish,2015,200512.81683592315,Affected
1360,Iberville Parish,2015,260727.37437399,Unaffected
1560,West Baton Rouge Parish,2015,270115.9708797259,Unaffected
1661,Plaquemines Parish,2015,425580.3405367548,Affected
1725,Pointe Coupee Parish,2015,322295.9514127678,Unaffected
2071,West Feliciana Parish,2015,393594.90568609,Unaffected
158,East Baton Rouge Parish,2015,329990.9315914048,Unaffected
160,Jefferson Parish,2015,313071.14758856955,Affected
178,Orleans Parish,2015,465830.75409780734,Affected
274,Caddo Parish,2015,233145.77875426656,Unaffected
462,Livingston Parish,2015,254031.52955273248,Unaffected
1041,Washington Parish,2015,201026.033904741,Affected
1360,Iberville Parish,2015,261938.3482661581,Unaffected
1560,West Baton Rouge Parish,2015,270956.77331161895,Unaffected
1661,Plaquemines Parish,2015,426239.87906774617,Affected
1725,Pointe Coupee Parish,2015,323997.2113983385,Unaffected
2071,West Feliciana Parish,2015,394048.065438344,Unaffected
158,East Baton Rouge Parish,2015,330646.1023175553,Unaffected
160,Jefferson Parish,2015,314160.91489639983,Affected
178,Orleans Parish,2015,470680.10942253086,Affected
274,Caddo Parish,2015,233070.43412075928,Unaffected
462,Livingston Parish,2015,254658.30954741643,Unaffected
1041,Washington Parish,2015,201042.4131728948,Affected
1360,Iberville Parish,2015,263180.9887434234,Unaffected
1560,West Baton Rouge Parish,2015,271745.16208542004,Unaffected
1661,Plaquemines Parish,2015,426569.6483332419,Affected
1725,Pointe Coupee Parish,2015,325705.02309117065,Unaffected
2071,West Feliciana Parish,2015,395503.6364016083,Unaffected
158,East Baton Rouge Parish,2015,331426.8474328845,Unaffected
160,Jefferson Parish,2015,316028.15146592853,Affected
178,Orleans Parish,2015,472126.9447761131,Affected
274,Caddo Parish,2015,233122.84777885128,Unaffected
462,Livingston Parish,2015,255413.93978490992,Unaffected
1041,Washington Parish,2015,201372.18243839047,Affected
1360,Iberville Parish,2015,262357.6575308944,Unaffected
1560,West Baton Rouge Parish,2015,272547.7462249543,Unaffected
1661,Plaquemines Parish,2015,427090.5090605315,Affected
1725,Pointe Coupee Parish,2015,326918.1808857592,Unaffected
2071,West Feliciana Parish,2015,395900.0146909293,Unaffected
158,East Baton Rouge Parish,2015,332326.61523013114,Unaffected
160,Jefferson Parish,2015,317686.82535429945,Affected
178,Orleans Parish,2015,475249.9252374302,Affected
274,Caddo Parish,2015,233491.92728791604,Unaffected
462,Livingston Parish,2015,256311.523679736,Unaffected
1041,Washington Parish,2015,202031.72096938192,Affected
1360,Iberville Parish,2015,261308.29241784345,Unaffected
1560,West Baton Rouge Parish,2015,273790.38670221966,Unaffected
1661,Plaquemines Parish,2015,427815.564664138,Affected
1725,Pointe Coupee Parish,2015,327853.9830729441,Unaffected
2071,West Feliciana Parish,2015,396508.231515039,Unaffected
158,East Baton Rouge Parish,2015,333788.7379006569,Unaffected
160,Jefferson Parish,2015,315334.76244741934,Affected
178,Orleans Parish,2015,476631.2435183974,Affected
274,Caddo Parish,2015,233818.420699781,Unaffected
462,Livingston Parish,2015,257629.5087905087,Unaffected
1041,Washington Parish,2015,202904.18998637228,Affected
1360,Iberville Parish,2015,260340.8236455613,Unaffected
1560,West Baton Rouge Parish,2015,275162.96937350486,Unaffected
1661,Plaquemines Parish,2015,428140.9661247927,Affected
1725,Pointe Coupee Parish,2015,329715.7598864216,Unaffected
2071,West Feliciana Parish,2015,397686.4468708995,Unaffected
158,East Baton Rouge Parish,2016,330081.1571704158,Unaffected
160,Jefferson Parish,2016,309583.923806389,Affected
178,Orleans Parish,2016,472765.97010503855,Affected
274,Caddo Parish,2016,230338.30693688095,Unaffected
462,Livingston Parish,2016,254678.7715566629,Unaffected
1041,Washington Parish,2016,201197.03829054983,Affected
1360,Iberville Parish,2016,258071.2534676072,Unaffected
1560,West Baton Rouge Parish,2016,272727.07726024656,Unaffected
1661,Plaquemines Parish,2016,422829.8441253796,Affected
1725,Pointe Coupee Parish,2016,327131.87617027835,Unaffected
2071,West Feliciana Parish,2016,394730.2593716016,Unaffected
158,East Baton Rouge Parish,2016,329519.33801097464,Unaffected
160,Jefferson Parish,2016,310758.24446786963,Affected
178,Orleans Parish,2016,475031.5786539559,Affected
274,Caddo Parish,2016,229658.94787652025,Unaffected
462,Livingston Parish,2016,254429.6732345306,Unaffected
1041,Washington Parish,2016,200075.5566670972,Affected
1360,Iberville Parish,2016,259024.51284754192,Unaffected
1560,West Baton Rouge Parish,2016,273409.67136375187,Unaffected
1661,Plaquemines Parish,2016,422915.0335948535,Affected
1725,Pointe Coupee Parish,2016,327923.38339298434,Unaffected
2071,West Feliciana Parish,2016,396589.33083201735,Unaffected
158,East Baton Rouge Parish,2016,327203.04711945896,Unaffected
160,Jefferson Parish,2016,315570.9103192823,Affected
178,Orleans Parish,2016,476273.8352214727,Affected
274,Caddo Parish,2016,228859.89221981025,Unaffected
462,Livingston Parish,2016,254058.72162061936,Unaffected
1041,Washington Parish,2016,199072.6932922789,Affected
1360,Iberville Parish,2016,259864.54571741656,Unaffected
1560,West Baton Rouge Parish,2016,274126.77259413264,Unaffected
1661,Plaquemines Parish,2016,422903.17176999,Affected
1725,Pointe Coupee Parish,2016,327641.93463940633,Unaffected
2071,West Feliciana Parish,2016,395923.99029194977,Unaffected
158,East Baton Rouge Parish,2016,326622.8960488652,Unaffected
160,Jefferson Parish,2016,319883.22283100075,Affected
178,Orleans Parish,2016,479949.9225814247,Affected
274,Caddo Parish,2016,228935.37655985032,Unaffected
462,Livingston Parish,2016,255261.0793226864,Unaffected
1041,Washington Parish,2016,198033.16609515555,Affected
1360,Iberville Parish,2016,260833.9803130742,Unaffected
1560,West Baton Rouge Parish,2016,275232.07900186244,Unaffected
1661,Plaquemines Parish,2016,423670.9553429691,Affected
1725,Pointe Coupee Parish,2016,327594.4873399525,Unaffected
2071,West Feliciana Parish,2016,395699.69396725926,Unaffected
158,East Baton Rouge Parish,2016,327255.88615748705,Unaffected
160,Jefferson Parish,2016,322834.6605265679,Affected
178,Orleans Parish,2016,479893.848500252,Affected
274,Caddo Parish,2016,229325.738432629,Unaffected
462,Livingston Parish,2016,256570.1934485244,Unaffected
1041,Washington Parish,2016,198513.03082826748,Affected
1360,Iberville Parish,2016,261737.63569812544,Unaffected
1560,West Baton Rouge Parish,2016,276119.55917119083,Unaffected
1661,Plaquemines Parish,2016,424982.2261642368,Affected
1725,Pointe Coupee Parish,2016,327929.8534792735,Unaffected
2071,West Feliciana Parish,2016,396294.941905861,Unaffected
158,East Baton Rouge Parish,2016,328273.84640031325,Unaffected
160,Jefferson Parish,2016,324470.514010008,Affected
178,Orleans Parish,2016,480608.7930352031,Affected
274,Caddo Parish,2016,229872.4607240622,Unaffected
462,Livingston Parish,2016,258144.58111221757,Unaffected
1041,Washington Parish,2016,198683.4097672151,Affected
1360,Iberville Parish,2016,262561.4933522772,Unaffected
1560,West Baton Rouge Parish,2016,276902.439612178,Unaffected
1661,Plaquemines Parish,2016,427228.4244542867,Affected
1725,Pointe Coupee Parish,2016,328227.4774485744,Unaffected
2071,West Feliciana Parish,2016,398524.96498018806,Unaffected
158,East Baton Rouge Parish,2016,328306.196831759,Unaffected
160,Jefferson Parish,2016,326544.17666568054,Affected
178,Orleans Parish,2016,478287.1104051131,Affected
274,Caddo Parish,2016,230800.9181065552,Unaffected
462,Livingston Parish,2016,258082.03694475573,Unaffected
1041,Washington Parish,2016,198463.426833384,Affected
1360,Iberville Parish,2016,263257.0276283608,Unaffected
1560,West Baton Rouge Parish,2016,277471.80720562313,Unaffected
1661,Plaquemines Parish,2016,429125.2380847225,Affected
1725,Pointe Coupee Parish,2016,327897.50304782775,Unaffected
2071,West Feliciana Parish,2016,400109.0577733149,Unaffected
158,East Baton Rouge Parish,2016,328426.9717758232,Unaffected
